WMO,CYCLE_NUMBER,Category,bin,PRES_ADJUSTED,LATITUDE,LONGITUDE,TIME,MLD_DEPTH,CONSISTENT_ANOM
2903672,73,1,7,260,34.23,154.008,2021-12-23,149.76998901367188,1
2903672,73,1,8,300,34.23,154.008,2021-12-23,149.76998901367188,1
2903672,73,1,17,660,34.23,154.008,2021-12-23,149.76998901367188,0
2903672,73,1,18,700,34.23,154.008,2021-12-23,149.76998901367188,0
2903672,82,2,9,340,34.061,156.31,2022-02-06,260.1600036621094,1
2903672,82,2,13,500,34.061,156.31,2022-02-06,260.1600036621094,0
2903672,82,2,14,540,34.061,156.31,2022-02-06,260.1600036621094,0
2903672,95,1,14,540,32.882,151.345,2022-04-12,390,0
2903672,95,1,15,580,32.882,151.345,2022-04-12,390,0
2903672,95,1,18,700,32.882,151.345,2022-04-12,390,0
2903672,97,1,13,500,32.592,151.499,2022-04-22,385.80999755859375,0
2903672,97,1,15,580,32.592,151.499,2022-04-22,385.80999755859375,0
2903672,97,1,16,620,32.592,151.499,2022-04-22,385.80999755859375,0
2903672,100,1,16,620,32.651,150.797,2022-05-07,473.9500122070313,0
2903672,100,1,17,660,32.651,150.797,2022-05-07,473.9500122070313,0
2903672,101,1,16,620,32.687,150.621,2022-05-12,473.9100036621094,0
2903672,101,1,17,660,32.687,150.621,2022-05-12,473.9100036621094,0
2903672,101,1,18,700,32.687,150.621,2022-05-12,473.9100036621094,0
2903672,102,1,8,300,32.714,150.67,2022-05-17,13.970000267028809,1
2903672,102,1,9,340,32.714,150.67,2022-05-17,13.970000267028809,1
2903672,102,1,15,580,32.714,150.67,2022-05-17,13.970000267028809,0
2903672,102,1,16,620,32.714,150.67,2022-05-17,13.970000267028809,0
2903672,102,1,17,660,32.714,150.67,2022-05-17,13.970000267028809,0
2903672,118,2,8,300,30.626,152.068,2022-08-05,18.11000061035156,1
2903672,118,2,9,340,30.626,152.068,2022-08-05,18.11000061035156,1
2903672,118,2,14,540,30.626,152.068,2022-08-05,18.11000061035156,0
2903672,118,2,17,660,30.626,152.068,2022-08-05,18.11000061035156,0
2903672,118,2,18,700,30.626,152.068,2022-08-05,18.11000061035156,0
2903783,20,2,14,540,-27.595630833333335,-155.22654533333335,2023-06-06,134.22610473632812,0
2903783,42,2,8,300,-25.881271500000004,-163.1933,2024-01-12,64.47576141357422,1
2903783,42,2,15,580,-25.881271500000004,-163.1933,2024-01-12,64.47576141357422,0
2903854,14,2,12,460,-31.303,113.4716,2023-12-04,61.84000015258789,0
2903856,15,2,6,220,0.8921,-169.1223,2024-01-24,107.91999816894533,1
3902125,255,2,9,300,-19.292473333333337,-26.812596666666668,2024-04-25,-0.5,1
3902125,255,2,14,500,-19.292473333333337,-26.812596666666668,2024-04-25,-0.5,1
3902498,15,1,7,260,11.877567833333334,-23.527439333333337,2023-05-22,38.284629821777344,0
3902498,19,2,8,260,10.772746666666668,-24.636701500000004,2023-07-01,-0.07999999821186066,1
3902498,21,2,6,220,10.991128,-24.65322983333333,2023-07-21,40.832645416259766,0
3902589,1,2,6,220,11.491956204575065,-23.017452550631536,2024-03-02,42.63883209228515,0
3902589,1,2,7,260,11.491956204575065,-23.017452550631536,2024-03-02,42.63883209228515,0
4902437,36,2,9,340,73.2901129829549,-66.19501260786835,2022-11-15,34.62200164794922,0
4902437,37,2,8,300,73.28362590753005,-66.19718890082402,2022-11-16,35.02000045776367,0
4903274,98,2,6,220,30.6883,-75.0311,2023-11-28,85.80000305175781,1
4903365,1,2,10,380,59.916,-39.421,2021-08-13,40.08000183105469,0
4903365,11,1,13,500,57.474,-46.29,2021-11-21,192.41000366210935,0
4903365,12,1,14,540,57.685,-44.893,2021-12-01,158.4199981689453,0
4903365,13,1,8,300,57.894,-41.765,2021-12-11,180.55999755859375,0
4903365,15,1,13,500,58.357,-39.738,2021-12-31,204.52999877929688,0
4903365,16,1,14,540,57.575,-39.993,2022-01-10,264.30999755859375,0
4903365,39,1,9,340,58.415,-42.676,2022-08-28,46.279998779296875,0
4903365,39,1,10,380,58.415,-42.676,2022-08-28,46.279998779296875,0
4903365,45,1,12,460,58.426,-40.751,2022-10-27,52.22999954223633,0
4903365,48,1,6,220,57.965,-40.155,2022-11-26,102.4800033569336,1
4903365,51,1,10,380,57.089,-40.769,2022-12-26,146.39999389648438,0
4903365,71,1,16,620,56.3908,-38.4823,2023-07-14,24.489999771118164,0
4903365,75,1,8,300,56.0949,-39.0377,2023-08-23,34.459999084472656,0
4903365,77,1,7,260,55.7492,-39.9908,2023-09-12,60.599998474121094,0
4903365,84,1,7,260,54.9182,-37.5422,2023-11-21,91.73999786376952,0
4903365,85,1,14,540,54.9045,-37.4077,2023-12-01,116.47000122070312,0
4903365,86,1,6,220,55.301,-37.8021,2023-12-11,100.2300033569336,1
4903456,30,1,6,220,39.81,-61.2731,2023-06-28,13.699999809265137,1
4903459,25,1,8,300,2.6076,-27.1718,2023-07-05,58.15999984741211,1
4903462,3,2,6,220,8.233,-49.163,2022-11-25,44.06999969482422,0
4903463,31,2,9,340,5.1847,-25.3096,2023-09-14,65.84000396728516,0
4903463,54,2,14,540,5.5692,-22.0016,2024-05-01,41.88999938964844,0
4903486,34,2,8,300,5.4282,-23.1142,2024-02-10,56.30999755859375,1
4903499,1,2,6,220,42.844,-125.854,2022-08-19,28.149999618530273,1
4903499,11,2,6,220,42.935,-125.3,2022-11-29,41.98999786376953,1
4903499,12,2,7,260,43.418,-125.422,2022-12-10,56.15999984741211,0
4903500,12,1,6,220,38.723,-124.871,2022-12-11,52.279998779296875,0
4903532,3,1,13,500,60.4921,-20.1017,2023-05-27,90.3000030517578,1
4903587,10,2,11,420,35.1211,-155.7308,2023-07-03,8.199999809265137,0
4903587,50,2,11,420,35.2588,-154.2109,2024-01-28,101.8800048828125,0
4903657,16,2,9,300,-52.52840316666667,69.54918466666666,2023-05-27,141.15060424804688,1
4903657,19,2,6,220,-52.184254499999994,69.56101483333333,2023-06-26,190.21234130859375,1
4903657,19,2,12,460,-52.184254499999994,69.56101483333333,2023-06-26,190.21234130859375,0
4903657,19,2,13,500,-52.184254499999994,69.56101483333333,2023-06-26,190.21234130859375,0
4903657,19,2,16,620,-52.184254499999994,69.56101483333333,2023-06-26,190.21234130859375,0
4903657,21,2,11,420,-52.13079,70.29722749999999,2023-07-16,188.82720947265625,0
4903744,1,2,7,260,-43.9827,-10.7478,2023-09-29,2.0899999141693115,1
4903744,3,2,7,260,-43.4229,-9.1409,2023-10-20,29.959999084472656,1
4903744,6,2,7,260,-42.6993,-8.9826,2023-11-19,91.9000015258789,1
5903274,186,2,6,220,51.778,-139.399,2013-02-02,102.52000427246094,0
5903586,51,1,7,260,20.989,59.718,2012-09-01,46.72999954223633,0
5903586,52,2,6,220,20.653,59.464,2012-09-07,66.80000305175781,0
5903586,53,1,6,220,20.143,59.047,2012-09-12,41.80000305175781,1
5903586,54,1,6,220,19.508,58.724,2012-09-17,61.80999755859375,1
5903586,58,1,6,220,18.247,58.004,2012-10-08,26.829999923706055,1
5903586,117,2,11,420,13.245,49.589,2013-08-10,46.9900016784668,0
5903586,121,2,18,700,13.545,48.201,2013-08-31,7.78000020980835,0
5903586,123,2,17,660,13.532,47.773,2013-09-10,7.539999961853027,0
5903586,124,1,14,540,13.527,47.674,2013-09-15,16.64000129699707,1
5903586,126,1,14,540,13.216,47.108,2013-09-26,11.799999237060549,1
5903586,128,1,18,700,12.635,46.276,2013-10-06,21.63000106811523,0
5903586,137,1,17,660,12.997,48.09,2013-11-22,16.779998779296875,0
5903586,137,1,18,700,12.997,48.09,2013-11-22,16.779998779296875,0
5903586,154,2,13,500,12.198,50.41,2014-02-18,71.40999603271484,0
5903586,188,1,12,460,14.42,49.402,2014-08-14,7.889999389648437,0
5903586,188,1,13,500,14.42,49.402,2014-08-14,7.889999389648437,0
5903592,13,1,16,620,76.002,-4.436,2011-10-25,86.08000183105469,0
5903592,48,1,6,220,72.345,-13.455,2012-04-24,86.66999816894531,0
5903592,67,1,14,540,72.069,-13.118,2012-07-31,22.270000457763672,0
5903592,67,1,16,620,72.069,-13.118,2012-07-31,22.270000457763672,0
5903593,47,2,12,460,-41.142,96.671,2012-11-08,101.12000274658205,1
5903593,47,2,13,500,-41.142,96.671,2012-11-08,101.12000274658205,1
5903593,47,2,14,540,-41.142,96.671,2012-11-08,101.12000274658205,0
5903593,48,2,12,460,-41.023,96.93,2012-11-14,111.08999633789062,1
5903593,48,2,13,500,-41.023,96.93,2012-11-14,111.08999633789062,0
5903593,49,2,12,460,-41.138,97.749,2012-11-19,101.6500015258789,1
5903593,51,2,12,460,-42.391,97.721,2012-11-29,100.70000457763672,1
5903593,51,2,13,500,-42.391,97.721,2012-11-29,100.70000457763672,1
5903593,51,2,14,540,-42.391,97.721,2012-11-29,100.70000457763672,0
5903593,52,2,14,540,-42.578,96.966,2012-12-04,55.75,0
5903593,53,2,13,500,-42.617,96.526,2012-12-10,61.25,0
5903593,53,2,14,540,-42.617,96.526,2012-12-10,61.25,0
5903593,55,2,14,540,-42.95875404694251,96.519837037238,2012-12-20,66.63999938964844,0
5903593,61,1,13,500,-44.119,98.573,2013-01-20,121.22000122070312,0
5903593,61,1,14,540,-44.119,98.573,2013-01-20,121.22000122070312,0
5903593,78,2,14,540,-44.645,102.896,2013-04-18,131.4499969482422,0
5903593,78,2,16,620,-44.645,102.896,2013-04-18,131.4499969482422,0
5903593,125,2,13,500,-42.822,107.925,2013-12-18,61.79999923706055,1
5903593,125,2,14,540,-42.822,107.925,2013-12-18,61.79999923706055,0
5903593,133,2,12,460,-43.501,106.812,2014-01-29,81.51000213623047,0
5903593,141,1,12,460,-43.999,103.858,2014-03-11,120.95000457763672,0
5903593,141,1,13,500,-43.999,103.858,2014-03-11,120.95000457763672,0
5903593,196,1,13,500,-43.627,113.63,2014-12-24,130.77999877929688,0
5903593,264,2,10,380,-52.329,154.973,2015-12-14,16.639999389648438,0
5903649,15,2,18,700,-46.547,149.895,2011-02-14,64.04000091552734,0
5903649,55,1,18,700,-47.20284150749989,149.55200605119438,2011-04-02,94.23999786376952,1
5903649,56,1,18,700,-47.059,149.658,2011-04-06,99.80999755859376,1
5903649,337,2,9,340,-44.173,134.687,2012-02-02,78.19999694824219,1
5903649,343,2,9,340,-44.398,134.581,2012-02-09,80.01000213623047,1
5903649,343,2,10,380,-44.398,134.581,2012-02-09,80.01000213623047,1
5903649,347,2,9,340,-44.305,134.146,2012-02-11,82.089996337890625,1
5903649,357,2,10,380,-44.411,133.652,2012-02-23,90.16999816894533,1
5903649,357,2,11,420,-44.411,133.652,2012-02-23,90.16999816894533,1
5903649,363,2,11,420,-44.542,133.339,2012-03-01,118.08999633789062,1
5903649,363,2,12,460,-44.542,133.339,2012-03-01,118.08999633789062,1
5903649,365,2,11,420,-44.46,133.191,2012-03-02,81.94999694824219,1
5903649,365,2,12,460,-44.46,133.191,2012-03-02,81.94999694824219,0
5903649,367,2,11,420,-44.445,133.265,2012-03-03,116.18000030517578,1
5903649,367,2,12,460,-44.445,133.265,2012-03-03,116.18000030517578,0
5903649,370,2,10,380,-44.373,132.847,2012-03-08,84.26000213623047,1
5903649,370,2,11,420,-44.373,132.847,2012-03-08,84.26000213623047,1
5903649,376,2,10,380,-44.256,132.58,2012-03-15,102.37000274658205,1
5903649,376,2,11,420,-44.256,132.58,2012-03-15,102.37000274658205,1
5903649,389,2,10,380,-44.064,132.07,2012-03-29,96.25,1
5903649,395,2,9,340,-43.901,132.105,2012-04-05,112.13999938964844,1
5903678,256,2,10,380,-45.216,145.283,2012-02-05,84.13087463378906,1
5903679,14,1,18,700,-47.476,142.008,2011-05-07,124.19000244140624,1
5903679,314,1,8,300,-45.09,135.815,2012-10-29,84.2699966430664,1
5903679,315,2,8,300,-45.16,135.753,2012-11-03,90.16999816894533,1
5903718,43,1,14,540,-50.001,-161.084,2012-10-09,66.43000030517578,0
5903718,49,1,14,540,-50.871,-160.378,2012-11-09,151.3199920654297,0
5903718,52,2,14,540,-51.518,-159.64,2012-11-25,21.94999885559082,0
5903718,63,2,13,500,-52.447,-151.096,2013-01-21,46.42000198364258,0
5903718,128,2,11,420,-56.432,-128.507,2013-12-24,86.94000244140625,0
5903718,128,2,12,460,-56.432,-128.507,2013-12-24,86.94000244140625,0
5903718,129,1,12,460,-56.552,-127.449,2013-12-30,42.11000061035156,0
5903718,134,1,12,460,-57.833,-125.878,2014-01-25,76.68000030517578,0
5903718,135,1,17,660,-58.233,-125.393,2014-01-30,56.599998474121094,0
5903718,136,1,14,540,-58.472,-125.877,2014-02-04,51.8599967956543,0
5903718,148,2,11,420,-58.583,-120.645,2014-04-07,111.61000061035156,0
5903718,151,2,11,420,-58.964,-117.949,2014-04-23,111.17000579833984,0
5903887,28,2,12,460,76.219,-2.642,2013-01-06,161.5500030517578,0
5903887,227,1,7,260,71.573,-3.342,2015-11-05,75.62999725341797,0
5904021,47,2,11,420,35.053,-122.056,2013-07-15,31.509998321533203,0
5904021,208,2,7,260,32.958,-129.967,2015-10-29,56.869998931884766,0
5904105,20,1,9,340,-64.89,149.735,2013-06-09,102.4000015258789,0
5904105,22,1,6,220,-64.867,149.484,2013-06-19,111.60000610351562,1
5904105,22,1,7,260,-64.867,149.484,2013-06-19,111.60000610351562,0
5904105,23,1,8,300,-64.855,149.358,2013-06-24,77.5,0
5904105,99,1,6,220,-65.283,149.312,2014-10-08,67.28999328613281,0
5904105,108,1,7,260,-64.726,151.301,2014-12-12,42.529998779296875,0
5904179,38,2,7,260,-56.827,-172.269,2015-04-13,121.89999389648438,0
5904179,42,2,11,420,-57.182,-171.363,2015-05-24,172.02000427246094,1
5904179,46,2,11,420,-57.941,-170.759,2015-07-04,201.45999145507812,0
5904179,66,2,8,300,-55.43,-166.185,2016-01-27,66.160003662109375,0
5904179,67,1,11,420,-55.723,-166.151,2016-02-06,82.089996337890625,0
5904179,74,1,11,420,-55.318,-168.111,2016-04-18,141.72000122070312,0
5904179,74,1,12,460,-55.318,-168.111,2016-04-18,141.72000122070312,0
5904179,75,2,11,420,-55.256,-168.589,2016-04-28,122.26000213623048,0
5904179,81,2,10,380,-54.672,-168.494,2016-06-29,241.34999084472656,1
5904179,82,1,10,380,-54.851,-167.252,2016-07-09,191.38999938964844,1
5904179,84,2,10,380,-55.911,-168.05,2016-07-30,242.3300018310547,1
5904179,84,2,11,420,-55.911,-168.05,2016-07-30,242.3300018310547,1
5904179,86,2,10,380,-55.537,-170.627,2016-08-20,251.8800048828125,1
5904179,106,1,7,260,-54.562,-162.928,2017-03-14,77.40999603271484,0
5904179,106,1,11,420,-54.562,-162.928,2017-03-14,77.40999603271484,0
5904179,114,1,9,340,-54.255,-157.857,2017-06-04,151.86000061035156,0
5904179,114,1,10,380,-54.255,-157.857,2017-06-04,151.86000061035156,1
5904179,122,1,10,380,-54.96,-146.383,2017-08-26,291.7799987792969,1
5904179,122,1,11,420,-54.96,-146.383,2017-08-26,291.7799987792969,1
5904179,123,1,6,220,-56.066,-141.335,2017-09-06,111.38999938964844,0
5904179,124,1,11,420,-57.502,-137.173,2017-09-16,331.1600036621094,0
5904179,129,1,11,420,-56.662,-130.705,2017-11-07,281.9700012207031,1
5904179,130,1,6,220,-57.588,-130.374,2017-11-17,112.36000061035156,1
5904179,135,1,10,380,-59.371,-127.179,2018-01-08,132.22999572753906,1
5904179,135,1,11,420,-59.371,-127.179,2018-01-08,132.22999572753906,1
5904179,136,1,12,460,-60.158,-124.544,2018-01-18,142.62001037597656,1
5904179,148,2,10,380,-61.529,-116.466,2018-05-22,191.94000244140625,1
5904179,148,2,11,420,-61.529,-116.466,2018-05-22,191.94000244140625,1
5904179,149,2,11,420,-61.155,-116.892,2018-06-02,181.9499969482422,0
5904179,164,1,11,420,-61.58,-114.829,2018-11-03,322.1300048828125,0
5904179,171,1,8,300,-63.79,-113.209,2019-01-14,21.649999618530273,1
5904179,171,1,11,420,-63.79,-113.209,2019-01-14,21.649999618530273,0
5904179,173,2,6,220,-64.122,-108.216,2019-02-04,72.37000274658203,1
5904179,175,2,7,260,-64.39,-108.35,2019-02-24,77.19000244140625,1
5904185,36,1,11,420,-60.297,-119.544,2015-04-04,151.13999938964844,0
5904185,44,1,11,420,-62.647,-114.284,2015-06-25,161.47999572753906,0
5904185,61,1,6,220,-60.176,-106.454,2015-12-18,62.439998626708984,1
5904185,63,1,7,260,-60.561,-107.172,2016-01-08,89.470001220703125,1
5904185,65,1,7,260,-60.051,-107.657,2016-01-28,41.959999084472656,0
5904185,109,2,11,420,-62.36,-98.147,2017-04-26,121.59000396728516,1
5904185,136,1,11,420,-61.652,-83.391,2018-01-30,45.53999710083008,1
5904185,138,2,6,220,-62.908,-82.269,2018-02-20,71.83000183105469,1
5904185,146,2,10,380,-61.915,-81.609,2018-05-14,140.87998962402344,1
5904185,146,2,11,420,-61.915,-81.609,2018-05-14,140.87998962402344,1
5904185,149,1,11,420,-60.173,-74.221,2018-06-14,191.2100067138672,1
5904185,155,2,11,420,-58.021,-65.822,2018-08-14,271.739990234375,1
5904185,156,1,6,220,-58.454,-63.036,2018-08-24,161.7899932861328,1
5904185,161,1,15,580,-54.077,-50.821,2018-10-15,501.8699951171875,1
5904188,18,2,11,420,-50.565,-140.622,2014-07-14,269.010009765625,1
5904188,102,1,16,620,-54.16,-125.755,2016-02-05,82.16999816894531,0
5904188,131,1,17,660,-55.045,-125.579,2016-11-26,6.389999866485596,0
5904188,138,2,16,620,-53.499,-128.173,2017-02-04,61.85000228881836,0
5904188,138,2,17,660,-53.499,-128.173,2017-02-04,61.85000228881836,0
5904188,142,1,17,660,-53.575,-128.788,2017-03-17,111.75,0
5904188,165,2,14,540,-50.357,-119.992,2017-11-03,51.7400016784668,0
5904188,167,1,14,540,-49.604,-119.115,2017-11-23,58.18000030517578,0
5904396,4,2,11,420,-54.618,-149.732,2014-04-28,111.37999725341795,0
5904396,5,2,14,540,-54.087,-148.271,2014-05-03,101.1199951171875,0
5904396,9,2,17,660,-55.098,-141.344,2014-05-24,101.52000427246094,1
5904396,10,1,13,500,-54.006,-141.835,2014-05-30,121.65999603271484,1
5904396,12,1,14,540,-53.956,-140.699,2014-06-09,88.6500015258789,1
5904396,12,1,16,620,-53.956,-140.699,2014-06-09,88.6500015258789,1
5904396,13,1,17,660,-54.009,-140.846,2014-06-15,120.88999938964844,1
5904396,13,1,18,700,-54.009,-140.846,2014-06-15,120.88999938964844,1
5904396,20,2,12,460,-54.524,-139.003,2014-07-22,321.1499938964844,0
5904396,20,2,13,500,-54.524,-139.003,2014-07-22,321.1499938964844,0
5904396,21,2,14,540,-55.059,-138.318,2014-07-27,122.0999984741211,1
5904396,79,2,13,500,-51.4,-125.523,2015-06-18,261.80999755859375,0
5904396,120,1,12,460,-48.693,-109.447,2016-08-05,122.11000061035156,0
5904396,127,1,12,460,-48.331,-110.126,2016-10-14,230.94000244140625,0
5904396,127,1,13,500,-48.331,-110.126,2016-10-14,230.94000244140625,0
5904471,100,2,13,500,-64.803,5.251,2017-10-06,131.3000030517578,0
5904471,103,2,9,340,-64.838,6.405,2017-11-07,84.529998779296875,0
5904471,119,2,12,460,-65.458,5.796,2018-04-21,81.7699966430664,0
5904471,119,2,13,500,-65.458,5.796,2018-04-21,81.7699966430664,0
5904472,101,2,7,260,-69.293,-29.491,2017-11-13,111.68000030517578,0
5904473,19,2,12,460,-47.746,37.315,2015-08-02,121.30999755859376,1
5904473,57,2,12,460,-46.312,58.272,2016-08-28,151.12998962402344,1
5904474,131,2,12,460,-37.467,32.628,2018-02-09,7.769999980926514,0
5904474,134,2,18,700,-39.747,33.523,2018-03-11,36.34000015258789,0
5904475,13,1,8,300,-38.324,11.004,2015-02-07,51.9900016784668,1
5904475,176,2,6,220,-27.248,-17.16,2018-11-24,7.690000057220459,1
5904476,27,2,16,620,-47.12,24.987,2015-08-26,157.91000366210938,1
5904477,13,2,8,300,-56.329,4.859,2015-04-12,180.0800018310547,0
5904659,101,1,6,220,-49.469,36.139,2018-11-08,77.4000015258789,1
5904659,114,2,11,420,-50.569,38.682,2019-03-23,127.93999481201172,1
5904661,37,2,12,460,-52.068,-54.865,2017-01-05,46.08000183105469,0
5904661,37,2,14,540,-52.068,-54.865,2017-01-05,46.08000183105469,0
5904661,42,1,16,620,-50.634,-54.152,2017-02-25,55.29999923706055,0
5904661,44,2,11,420,-49.24,-53.793,2017-03-18,67.0199966430664,0
5904670,28,2,10,380,-64.20931380183865,91.27634448537518,2016-10-20,88.2300033569336,0
5904673,10,2,9,340,-60.265,-167.901,2016-08-10,260.20001220703125,1
5904673,19,2,8,300,-58.481,-166.924,2016-11-09,64.05999755859375,1
5904673,19,2,9,340,-58.481,-166.924,2016-11-09,64.05999755859375,1
5904673,19,2,12,460,-58.481,-166.924,2016-11-09,64.05999755859375,1
5904673,20,2,6,220,-58.338,-166.31,2016-11-19,32.15999984741211,1
5904673,20,2,8,300,-58.338,-166.31,2016-11-19,32.15999984741211,1
5904673,21,2,6,220,-58.297,-165.583,2016-11-29,54.459999084472656,1
5904673,21,2,7,260,-58.297,-165.583,2016-11-29,54.459999084472656,1
5904673,21,2,11,420,-58.297,-165.583,2016-11-29,54.459999084472656,1
5904673,22,1,7,260,-58.419,-165.001,2016-12-09,42.130001068115234,0
5904673,22,1,8,300,-58.419,-165.001,2016-12-09,42.130001068115234,0
5904673,22,1,11,420,-58.419,-165.001,2016-12-09,42.130001068115234,1
5904673,22,1,12,460,-58.419,-165.001,2016-12-09,42.130001068115234,1
5904673,23,2,9,340,-58.538,-164.58,2016-12-19,42.20000076293945,0
5904673,23,2,12,460,-58.538,-164.58,2016-12-19,42.20000076293945,1
5904673,24,2,6,220,-58.72,-164.297,2016-12-29,50.630001068115234,0
5904673,24,2,7,260,-58.72,-164.297,2016-12-29,50.630001068115234,1
5904673,24,2,8,300,-58.72,-164.297,2016-12-29,50.630001068115234,1
5904673,24,2,10,380,-58.72,-164.297,2016-12-29,50.630001068115234,1
5904673,24,2,11,420,-58.72,-164.297,2016-12-29,50.630001068115234,1
5904673,26,1,7,260,-59.078,-163.456,2017-01-18,50.22999954223633,1
5904673,26,1,10,380,-59.078,-163.456,2017-01-18,50.22999954223633,0
5904673,26,1,11,420,-59.078,-163.456,2017-01-18,50.22999954223633,1
5904673,33,1,6,220,-58.587,-159.074,2017-03-29,76.13999938964844,1
5904673,33,1,7,260,-58.587,-159.074,2017-03-29,76.13999938964844,1
5904673,33,1,8,300,-58.587,-159.074,2017-03-29,76.13999938964844,1
5904673,33,1,11,420,-58.587,-159.074,2017-03-29,76.13999938964844,1
5904673,34,1,8,300,-58.049,-158.759,2017-04-08,84.54000091552734,1
5904673,34,1,9,340,-58.049,-158.759,2017-04-08,84.54000091552734,1
5904673,34,1,11,420,-58.049,-158.759,2017-04-08,84.54000091552734,1
5904673,35,1,8,300,-57.528,-158.646,2017-04-18,102.38999938964844,1
5904673,35,1,9,340,-57.528,-158.646,2017-04-18,102.38999938964844,1
5904673,39,2,6,220,-57.534,-154.649,2017-05-28,118.37999725341795,1
5904673,39,2,10,380,-57.534,-154.649,2017-05-28,118.37999725341795,1
5904673,39,2,13,500,-57.534,-154.649,2017-05-28,118.37999725341795,0
5904673,41,2,7,260,-56.425,-154.654,2017-06-17,166.08999633789062,1
5904673,44,2,11,420,-56.614,-153.086,2017-07-17,176.1699981689453,1
5904673,46,2,7,260,-55.717,-151.072,2017-08-06,119.86000061035156,1
5904673,48,2,7,260,-56.118,-149.461,2017-08-26,87.94999694824219,1
5904673,48,2,8,300,-56.118,-149.461,2017-08-26,87.94999694824219,1
5904673,48,2,9,340,-56.118,-149.461,2017-08-26,87.94999694824219,1
5904673,50,1,7,260,-55.714,-147.151,2017-09-15,98.11000061035156,1
5904673,50,1,8,300,-55.714,-147.151,2017-09-15,98.11000061035156,1
5904673,50,1,11,420,-55.714,-147.151,2017-09-15,98.11000061035156,1
5904673,51,2,9,340,-55.936,-146.963,2017-09-25,127.98999786376952,1
5904673,52,2,9,340,-56.003,-146.378,2017-10-05,204.52000427246097,1
5904673,53,2,6,220,-55.72,-146.06,2017-10-15,130.1300048828125,1
5904673,53,2,8,300,-55.72,-146.06,2017-10-15,130.1300048828125,1
5904673,55,2,7,260,-56.43,-142.169,2017-11-04,118.41000366210938,1
5904673,55,2,8,300,-56.43,-142.169,2017-11-04,118.41000366210938,1
5904673,56,2,11,420,-57.377,-138.73,2017-11-14,146.5,1
5904673,56,2,13,500,-57.377,-138.73,2017-11-14,146.5,1
5904673,57,2,10,380,-57.698,-135.241,2017-11-24,220.3300018310547,1
5904673,57,2,11,420,-57.698,-135.241,2017-11-24,220.3300018310547,1
5904673,60,2,9,340,-59.713,-133.794,2017-12-24,50.31999969482422,1
5904673,61,2,7,260,-60.014,-133.128,2018-01-03,120.36000061035156,1
5904673,69,2,6,220,-60.787,-126.963,2018-03-24,114.37000274658205,1
5904673,69,2,7,260,-60.787,-126.963,2018-03-24,114.37000274658205,1
5904673,80,2,8,300,-62.918,-120.46,2018-07-12,200.13999938964844,1
5904673,80,2,9,340,-62.918,-120.46,2018-07-12,200.13999938964844,1
5904673,83,2,11,420,-63.557,-119.683,2018-08-11,208.41000366210935,0
5904673,92,2,9,340,-63.644,-111.84,2018-11-09,236.3999938964844,1
5904673,95,2,7,260,-61.928,-112.509,2018-12-09,78.4000015258789,1
5904673,95,2,9,340,-61.928,-112.509,2018-12-09,78.4000015258789,1
5904673,97,2,7,260,-61.767,-112.984,2018-12-29,108.4000015258789,1
5904673,102,2,9,340,-59.892,-117.081,2019-02-17,106.41000366210938,1
5904673,102,2,10,380,-59.892,-117.081,2019-02-17,106.41000366210938,1
5904673,104,2,7,260,-59.859,-117.181,2019-02-19,125.97000122070312,1
5904673,105,1,7,260,-59.843,-117.221,2019-02-19,113.97000122070312,1
5904673,106,2,8,300,-59.828,-117.247,2019-02-20,114.16000366210938,1
5904676,22,1,11,420,-50.423,93.422,2016-09-04,341.55999755859375,0
5904676,23,1,11,420,-51.032,94.533,2016-09-15,291.8800048828125,0
5904676,34,2,8,300,-52.596,100.485,2017-01-14,71.839996337890625,0
5904676,35,1,8,300,-52.341,101.588,2017-01-25,86.94999694824219,0
5904676,42,2,11,420,-50.668,105.525,2017-04-12,171.94000244140625,1
5904676,44,1,11,420,-49.638,103.802,2017-05-04,182.05999755859375,1
5904676,52,1,11,420,-50.713,104.762,2017-07-31,212.12001037597656,1
5904676,52,1,12,460,-50.713,104.762,2017-07-31,212.12001037597656,1
5904676,58,1,8,300,-49.258,110.486,2017-10-05,59.380001068115234,0
5904676,59,1,6,220,-49.624,111.545,2017-10-16,81.22999572753906,1
5904676,86,2,11,420,-55.165,121.89,2018-08-09,149.33999633789062,0
5904676,139,1,14,540,-55.97,164.213,2020-03-14,111.9499969482422,1
5904677,25,1,10,380,-55.7,163.128,2016-10-25,141.40000915527344,0
5904677,27,1,8,300,-58.08,167.212,2016-11-15,111.40999603271484,0
5904677,27,1,9,340,-58.08,167.212,2016-11-15,111.40999603271484,0
5904677,34,1,13,500,-52.56,173.911,2017-01-24,85.93000030517578,0
5904678,146,1,11,420,-48.804,-175.611,2020-02-10,69.34000396728516,0
5904679,6,1,12,460,-48.13,82.433,2016-03-10,89.910003662109375,0
5904679,8,1,11,420,-48.899,82.369,2016-03-31,84.100006103515625,0
5904679,9,1,16,620,-49.874,83.203,2016-04-11,90.93999481201172,0
5904679,14,1,11,420,-54.299,84.701,2016-06-01,228.4600067138672,0
5904679,68,1,11,420,-53.619,96.901,2017-12-15,120.89999389648438,0
5904684,1,1,10,380,-52.978,87.658,2016-02-28,101.29000091552734,1
5904684,19,1,7,260,-54.655,96.736,2016-09-12,200.8199920654297,1
